_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp,most_frequent
64e88ecc4b6b0cea4cd26ab4,10187,3.8,3.5,3.4,3.2,3.1,"{'chatty_score': 3.54, 'safety_score': 2.7600000000000002, 'punctuality_score': 3.12, 'friendliness_score': 4.43, 'comfortibility_score': 2.8800000000000003}",30,4.43,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:19:08.859,4
64e88c224b6b0cea4cd25d8f,6822,3.5,3.4,3.7,4.0,3.8,"{'chatty_score': 7.739999999999999, 'safety_score': 3.96, 'punctuality_score': 4.52, 'friendliness_score': 6.15, 'comfortibility_score': 4.4}",10,7.739999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:19:24.147,1
64e8926f4b6b0cea4cd27c94,14763,3.0,3.0,3.2,2.6,2.9,"{'chatty_score': 4.220000000000001, 'safety_score': 2.6000000000000005, 'punctuality_score': 3.6, 'friendliness_score': 4.9399999999999995, 'comfortibility_score': 3.99}",25,4.9399999999999995,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:19:39.438,4
64e889394b6b0cea4cd25066,3453,3.4,3.0,3.0,2.7,3.2,"{'chatty_score': 3.17, 'safety_score': 2.84, 'punctuality_score': 3.95, 'friendliness_score': 4.279999999999999, 'comfortibility_score': 3.96}",30,4.279999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:19:55.272,4
64e886654b6b0cea4cd243f6,269,2.5,2.1,2.2,3.2,2.0,"{'chatty_score': 14.109999999999998, 'safety_score': 11.34, 'punctuality_score': 16.939999999999998, 'friendliness_score': 11.2, 'comfortibility_score': 11.03}",10,16.939999999999998,punctuality_score,3,5,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score'}",2023-08-26 17:21:31.898,3
64e889954b6b0cea4cd251fb,3858,4.0,3.4,3.9,4.2,3.5,"{'chatty_score': 0.76, 'safety_score': 1.1600000000000001, 'punctuality_score': 1.01, 'friendliness_score': 0.7899999999999999, 'comfortibility_score': 1.2899999999999998}",10,1.2899999999999998,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:20:11.498,5
64e889a34b6b0cea4cd2523b,3922,2.6,2.7,2.0,3.4,2.8,"{'chatty_score': 2.9299999999999997, 'safety_score': 1.76, 'punctuality_score': 2.9800000000000004, 'friendliness_score': 2.1399999999999997, 'comfortibility_score': 1.18}",10,2.9800000000000004,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:20:30.398,3
64e889a64b6b0cea4cd25247,3934,3.2,2.9,2.7,3.8,2.8,"{'chatty_score': 5.32, 'safety_score': 1.31, 'punctuality_score': 2.73, 'friendliness_score': 4.199999999999999, 'comfortibility_score': 0.8099999999999999}",15,5.32,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:20:50.758,1
64e889ac4b6b0cea4cd25264,3963,2.1,2.2,1.9,2.9,2.2,"{'chatty_score': 3.04, 'safety_score': 3.31, 'punctuality_score': 3.6000000000000005, 'friendliness_score': 3.08, 'comfortibility_score': 3.6399999999999997}",25,3.6399999999999997,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:21:11.472,5
64e889ae4b6b0cea4cd2526c,3971,2.8,1.9,2.2,3.4,2.2,"{'chatty_score': 4.02, 'safety_score': 3.5700000000000003, 'punctuality_score': 3.5199999999999996, 'friendliness_score': 3.8499999999999996, 'comfortibility_score': 3.95}",15,4.02,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:21:32.574,1
64e886654b6b0cea4cd243f7,270,2.7,2.9,2.6,2.5,3.1,"{'chatty_score': 9.09, 'safety_score': 9.719999999999999, 'punctuality_score': 7.51, 'friendliness_score': 10.920000000000002, 'comfortibility_score': 10.319999999999999}",15,10.920000000000002,friendliness_score,4,5,"{'1': 'comfortibility_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score'}",2023-08-26 17:22:57.693,4
64e8900d4b6b0cea4cd270d7,11758,2.9,3.0,3.7,3.8,3.9,"{'chatty_score': 1.8599999999999999, 'safety_score': 1.61, 'punctuality_score': 1.2000000000000002, 'friendliness_score': 1.8199999999999998, 'comfortibility_score': 2.38}",10,2.38,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:21:51.724,5
64e8891c4b6b0cea4cd24fe4,3323,2.3,2.9,2.6,2.7,3.0,"{'chatty_score': 4.2, 'safety_score': 2.4400000000000004, 'punctuality_score': 1.28, 'friendliness_score': 3.35, 'comfortibility_score': 3.99}",20,4.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:22:07.886,1
64e88a4a4b6b0cea4cd25518,4655,2.8,3.7,3.3,2.6,3.5,"{'chatty_score': 3.26, 'safety_score': 3.48, 'punctuality_score': 3.8699999999999997, 'friendliness_score': 2.4799999999999995, 'comfortibility_score': 3.76}",20,3.8699999999999997,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:22:23.783,3
64e88d384b6b0cea4cd262ec,8195,2.3,3.2,3.3,2.8,3.1,"{'chatty_score': 3.7199999999999998, 'safety_score': 3.71, 'punctuality_score': 4.84, 'friendliness_score': 2.93, 'comfortibility_score': 4.140000000000001}",20,4.84,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:22:40.763,3
64e88e934b6b0cea4cd26998,9903,4.2,3.3,3.8,3.9,3.4,"{'chatty_score': 2.5, 'safety_score': 2.95, 'punctuality_score': 2.95, 'friendliness_score': 2.56, 'comfortibility_score': 3.45}",20,3.45,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:22:58.327,5
64e888544b6b0cea4cd24c77,2446,1.9,3.1,2.6,1.9,2.8,"{'chatty_score': 6.3100000000000005, 'safety_score': 3.92, 'punctuality_score': 3.58, 'friendliness_score': 7.000000000000001, 'comfortibility_score': 3.52}",30,7.000000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:23:17.501,4
64e889004b6b0cea4cd24f6b,3202,3.8,4.2,4.2,3.9,3.7,"{'chatty_score': 8.549999999999999, 'safety_score': 3.9299999999999997, 'punctuality_score': 5.83, 'friendliness_score': 8.34, 'comfortibility_score': 3.78}",25,8.549999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:23:18.255,1
64e888554b6b0cea4cd24c7d,2452,2.4,2.7,2.0,2.4,2.7,"{'chatty_score': 7.0, 'safety_score': 3.9299999999999997, 'punctuality_score': 4.34, 'friendliness_score': 3.4699999999999998, 'comfortibility_score': 3.24}",30,7.0,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:23:39.026,1
64e889044b6b0cea4cd24f7b,3218,3.2,4.5,3.4,3.4,4.5,"{'chatty_score': 4.31, 'safety_score': 3.1999999999999997, 'punctuality_score': 2.08, 'friendliness_score': 6.1000000000000005, 'comfortibility_score': 4.0}",30,6.1000000000000005,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:23:39.762,4
64e888574b6b0cea4cd24c86,2461,2.2,3.9,3.1,2.0,3.8,"{'chatty_score': 3.9800000000000004, 'safety_score': 8.51, 'punctuality_score': 4.18, 'friendliness_score': 4.010000000000001, 'comfortibility_score': 6.4399999999999995}",30,8.51,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:24:00.830,2
64e889154b6b0cea4cd24fc8,3295,4.1,4.0,4.0,3.5,3.7,"{'chatty_score': 5.3100000000000005, 'safety_score': 4.52, 'punctuality_score': 3.41, 'friendliness_score': 5.58, 'comfortibility_score': 3.38}",20,5.58,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:24:01.552,4
64e888654b6b0cea4cd24cc1,2520,2.4,3.1,3.1,3.0,3.1,"{'chatty_score': 8.26, 'safety_score': 5.74, 'punctuality_score': 5.49, 'friendliness_score': 7.779999999999999, 'comfortibility_score': 5.47}",20,8.26,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:24:22.430,1
64e889184b6b0cea4cd24fd3,3306,3.1,4.4,3.2,3.6,4.5,"{'chatty_score': 6.800000000000001, 'safety_score': 6.16, 'punctuality_score': 7.65, 'friendliness_score': 6.18, 'comfortibility_score': 8.07}",30,8.07,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:24:23.141,5
64e888804b6b0cea4cd24d38,2639,1.6,3.5,2.0,1.8,3.0,"{'chatty_score': 4.75, 'safety_score': 3.9800000000000004, 'punctuality_score': 2.84, 'friendliness_score': 4.14, 'comfortibility_score': 3.0999999999999996}",15,4.75,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:24:45.683,1
64e889264b6b0cea4cd25014,3371,3.7,4.0,3.6,3.4,4.2,"{'chatty_score': 4.75, 'safety_score': 5.4399999999999995, 'punctuality_score': 4.38, 'friendliness_score': 3.6499999999999995, 'comfortibility_score': 4.56}",30,5.4399999999999995,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:24:46.389,2
64e886664b6b0cea4cd243f9,272,3.6,2.9,3.8,3.8,3.3,"{'chatty_score': 29.450000000000003, 'safety_score': 37.199999999999996, 'punctuality_score': 25.72, 'friendliness_score': 24.400000000000002, 'comfortibility_score': 40.78}",15,40.78,comfortibility_score,5,5,"{'2': 'chatty_score', '3': 'chatty_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'comfortibility_score'}",2023-08-26 17:26:24.348,5
64e886be4b6b0cea4cd2457f,662,2.1,2.9,1.9,2.8,3.4,"{'chatty_score': 8.020000000000001, 'safety_score': 5.359999999999999, 'punctuality_score': 7.7, 'friendliness_score': 4.83, 'comfortibility_score': 5.68}",20,8.020000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:25:06.406,1
64e8877a4b6b0cea4cd248b8,1487,2.4,3.8,3.9,2.6,2.7,"{'chatty_score': 12.88, 'safety_score': 3.2800000000000002, 'punctuality_score': 6.57, 'friendliness_score': 7.4, 'comfortibility_score': 4.0200000000000005}",25,12.88,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:25:07.114,1
64e887824b6b0cea4cd248dc,1523,2.2,2.7,3.1,2.2,2.3,"{'chatty_score': 7.4399999999999995, 'safety_score': 7.11, 'punctuality_score': 9.0, 'friendliness_score': 4.16, 'comfortibility_score': 4.46}",15,9.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:25:25.031,3
64e888664b6b0cea4cd24cc7,2526,3.4,3.9,4.0,3.5,3.6,"{'chatty_score': 5.19, 'safety_score': 6.99, 'punctuality_score': 6.4, 'friendliness_score': 3.13, 'comfortibility_score': 6.04}",15,6.99,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:25:25.753,2
64e887844b6b0cea4cd248e4,1531,1.8,1.8,2.5,1.8,1.8,"{'chatty_score': 6.53, 'safety_score': 5.67, 'punctuality_score': 5.02, 'friendliness_score': 4.08, 'comfortibility_score': 5.39}",15,6.53,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:25:44.109,1
64e888934b6b0cea4cd24d8f,2726,4.3,3.1,4.1,3.6,2.9,"{'chatty_score': 3.75, 'safety_score': 3.9600000000000004, 'punctuality_score': 3.85, 'friendliness_score': 3.54, 'comfortibility_score': 4.779999999999999}",30,4.779999999999999,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:25:44.817,5
64e887864b6b0cea4cd248ee,1541,2.5,2.9,3.7,2.1,3.0,"{'chatty_score': 5.4799999999999995, 'safety_score': 7.290000000000001, 'punctuality_score': 9.330000000000002, 'friendliness_score': 5.54, 'comfortibility_score': 4.08}",20,9.330000000000002,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:26:04.379,3
64e888954b6b0cea4cd24d97,2734,3.7,3.9,4.1,2.9,3.8,"{'chatty_score': 6.540000000000001, 'safety_score': 3.4100000000000006, 'punctuality_score': 5.76, 'friendliness_score': 4.97, 'comfortibility_score': 6.75}",10,6.75,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:26:05.100,5
64e887904b6b0cea4cd2491a,1585,2.8,3.1,3.7,3.1,2.6,"{'chatty_score': 6.4399999999999995, 'safety_score': 4.52, 'punctuality_score': 4.720000000000001, 'friendliness_score': 4.85, 'comfortibility_score': 4.71}",20,6.4399999999999995,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:26:25.076,1
64e8889f4b6b0cea4cd24dc1,2776,3.3,3.9,4.1,3.7,3.6,"{'chatty_score': 4.0600000000000005, 'safety_score': 4.65, 'punctuality_score': 5.57, 'friendliness_score': 2.84, 'comfortibility_score': 4.91}",15,5.57,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:26:25.827,3
64e886664b6b0cea4cd243fa,273,2.3,3.1,2.5,2.4,3.1,"{'chatty_score': 12.740000000000002, 'safety_score': 11.940000000000001, 'punctuality_score': 11.17, 'friendliness_score': 13.32, 'comfortibility_score': 11.510000000000002}",30,13.32,friendliness_score,4,5,"{'1': 'chatty_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score'}",2023-08-26 17:27:59.172,4
64e88a774b6b0cea4cd255e0,4855,2.1,3.7,3.5,2.1,3.1,"{'chatty_score': 1.22, 'safety_score': 3.2800000000000002, 'punctuality_score': 1.3800000000000001, 'friendliness_score': 3.65, 'comfortibility_score': 3.5}",20,3.65,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:26:45.094,4
64e88d8f4b6b0cea4cd26498,8623,1.4,2.2,1.8,1.6,2.8,"{'chatty_score': 5.0200000000000005, 'safety_score': 3.72, 'punctuality_score': 2.9499999999999997, 'friendliness_score': 4.970000000000001, 'comfortibility_score': 2.88}",15,5.0200000000000005,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:27:03.512,1
64e88f8c4b6b0cea4cd26e59,11120,1.8,1.8,2.2,2.0,1.9,"{'chatty_score': 3.0, 'safety_score': 2.37, 'punctuality_score': 2.37, 'friendliness_score': 4.82, 'comfortibility_score': 2.4400000000000004}",20,4.82,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:27:21.656,4
64e892644b6b0cea4cd27c60,14711,2.5,2.2,2.0,2.6,2.2,"{'chatty_score': 1.7799999999999998, 'safety_score': 1.84, 'punctuality_score': 1.73, 'friendliness_score': 1.9000000000000001, 'comfortibility_score': 1.3599999999999999}",30,1.9000000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:27:39.812,4
64e8888a4b6b0cea4cd24d67,2686,1.5,2.0,1.8,1.5,1.9,"{'chatty_score': 3.8000000000000003, 'safety_score': 3.3200000000000003, 'punctuality_score': 3.7099999999999995, 'friendliness_score': 4.34, 'comfortibility_score': 3.0400000000000005}",25,4.34,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:27:59.937,4
64e88cd04b6b0cea4cd260ee,7685,3.9,3.8,3.1,3.3,3.1,"{'chatty_score': 4.91, 'safety_score': 2.06, 'punctuality_score': 2.36, 'friendliness_score': 6.05, 'comfortibility_score': 2.3200000000000003}",20,6.05,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:28:18.072,4
64e88af64b6b0cea4cd2580a,5409,2.6,2.7,2.8,3.0,3.1,"{'chatty_score': 3.2699999999999996, 'safety_score': 2.34, 'punctuality_score': 3.81, 'friendliness_score': 5.24, 'comfortibility_score': 1.97}",10,5.24,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:28:18.802,4
64e8912e4b6b0cea4cd27669,13184,4.0,2.8,2.9,3.9,3.1,"{'chatty_score': 3.5, 'safety_score': 3.24, 'punctuality_score': 3.0599999999999996, 'friendliness_score': 4.69, 'comfortibility_score': 3.0500000000000003}",30,4.69,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:28:36.192,4
64e88e674b6b0cea4cd268bf,9686,2.8,3.2,3.7,2.7,2.8,"{'chatty_score': 7.38, 'safety_score': 2.62, 'punctuality_score': 4.7, 'friendliness_score': 8.95, 'comfortibility_score': 1.8300000000000003}",25,8.95,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:28:36.910,4
64e88eb74b6b0cea4cd26a49,10080,1.7,3.8,2.6,2.0,4.0,"{'chatty_score': 5.29, 'safety_score': 1.9, 'punctuality_score': 4.63, 'friendliness_score': 6.74, 'comfortibility_score': 1.48}",30,6.74,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:28:55.958,4
64e889b94b6b0cea4cd2529a,4017,2.4,2.3,2.9,3.1,2.8,"{'chatty_score': 7.88, 'safety_score': 4.07, 'punctuality_score': 5.52, 'friendliness_score': 7.84, 'comfortibility_score': 3.7399999999999998}",15,7.88,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:28:56.669,1
64e88eea4b6b0cea4cd26b45,10332,2.7,3.4,2.7,3.2,2.8,"{'chatty_score': 4.4, 'safety_score': 4.9399999999999995, 'punctuality_score': 3.96, 'friendliness_score': 3.76, 'comfortibility_score': 2.5100000000000002}",15,4.9399999999999995,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:29:15.964,2
64e889bd4b6b0cea4cd252ad,4036,2.9,1.8,2.8,3.4,2.0,"{'chatty_score': 6.1, 'safety_score': 2.9299999999999997, 'punctuality_score': 4.08, 'friendliness_score': 8.06, 'comfortibility_score': 1.9}",20,8.06,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:29:16.683,4
64e88feb4b6b0cea4cd2702e,11589,3.5,2.4,2.2,2.9,2.1,"{'chatty_score': 3.39, 'safety_score': 5.12, 'punctuality_score': 5.85, 'friendliness_score': 3.01, 'comfortibility_score': 2.49}",30,5.85,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:29:37.046,3
64e889be4b6b0cea4cd252b3,4042,3.6,3.4,2.9,3.9,2.6,"{'chatty_score': 4.5, 'safety_score': 3.36, 'punctuality_score': 3.8899999999999997, 'friendliness_score': 5.720000000000001, 'comfortibility_score': 2.8}",30,5.720000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:29:37.753,4
64e886664b6b0cea4cd243fc,275,2.0,2.7,2.8,1.9,2.3,"{'chatty_score': 17.17, 'safety_score': 18.999999999999996, 'punctuality_score': 13.979999999999999, 'friendliness_score': 16.55, 'comfortibility_score': 25.06}",25,25.06,comfortibility_score,5,5,"{'2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'comfortibility_score'}",2023-08-26 17:30:42.324,5
64e889714b6b0cea4cd2515e,3701,3.4,3.6,3.4,2.6,2.7,"{'chatty_score': 5.62, 'safety_score': 6.98, 'punctuality_score': 7.380000000000001, 'friendliness_score': 7.18, 'comfortibility_score': 9.22}",15,9.22,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:29:51.026,5
64e88b7d4b6b0cea4cd25a68,6015,3.1,3.8,4.0,3.1,3.8,"{'chatty_score': 7.38, 'safety_score': 7.83, 'punctuality_score': 4.53, 'friendliness_score': 8.959999999999999, 'comfortibility_score': 6.46}",10,8.959999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:30:02.859,4
64e88e0c4b6b0cea4cd26702,9241,2.6,2.3,3.4,3.0,2.3,"{'chatty_score': 7.18, 'safety_score': 6.27, 'punctuality_score': 6.43, 'friendliness_score': 6.34, 'comfortibility_score': 5.9}",20,7.18,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:30:16.598,1
64e88ffa4b6b0cea4cd27076,11661,3.7,3.3,3.9,3.7,3.9,"{'chatty_score': 6.3, 'safety_score': 4.39, 'punctuality_score': 5.699999999999999, 'friendliness_score': 7.09, 'comfortibility_score': 3.7}",25,7.09,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:30:29.413,4
64e890bf4b6b0cea4cd27442,12633,3.4,3.4,3.8,3.6,3.7,"{'chatty_score': 4.18, 'safety_score': 6.67, 'punctuality_score': 5.050000000000001, 'friendliness_score': 3.0200000000000005, 'comfortibility_score': 5.7}",10,6.67,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:30:42.959,2
64e8866f4b6b0cea4cd24424,315,2.3,2.7,2.9,2.1,2.2,"{'chatty_score': 15.68, 'safety_score': 17.93, 'punctuality_score': 18.91, 'friendliness_score': 10.910000000000004, 'comfortibility_score': 20.5}",30,20.5,comfortibility_score,5,6,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'comfortibility_score', '6': 'comfortibility_score'}",2023-08-26 18:31:28.506,1
64e888714b6b0cea4cd24cf5,2572,3.1,2.5,2.1,3.2,3.5,"{'chatty_score': 2.79, 'safety_score': 4.7, 'punctuality_score': 2.33, 'friendliness_score': 1.76, 'comfortibility_score': 2.8200000000000003}",10,4.7,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:31:13.982,2
64e8894c4b6b0cea4cd250ba,3537,2.4,2.5,3.4,2.6,2.4,"{'chatty_score': 3.8200000000000003, 'safety_score': 3.9700000000000006, 'punctuality_score': 2.88, 'friendliness_score': 2.37, 'comfortibility_score': 3.4099999999999997}",10,3.9700000000000006,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:31:30.099,2
64e88cd24b6b0cea4cd260f7,7694,3.5,2.9,2.7,2.7,3.2,"{'chatty_score': 4.74, 'safety_score': 4.48, 'punctuality_score': 3.22, 'friendliness_score': 2.27, 'comfortibility_score': 2.48}",20,4.74,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:31:46.313,1
64e88ea54b6b0cea4cd269f2,9993,2.8,2.9,2.8,3.2,3.5,"{'chatty_score': 2.31, 'safety_score': 3.08, 'punctuality_score': 2.1799999999999997, 'friendliness_score': 1.6800000000000002, 'comfortibility_score': 2.6799999999999997}",10,3.08,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:32:02.737,2
64e886674b6b0cea4cd243fe,277,3.5,2.4,3.6,2.7,2.6,"{'chatty_score': 22.88, 'safety_score': 21.11, 'punctuality_score': 13.839999999999996, 'friendliness_score': 22.78000000000001, 'comfortibility_score': 21.919999999999998}",20,22.88,chatty_score,1,5,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'chatty_score'}",2023-08-26 17:33:31.463,4
64e88c314b6b0cea4cd25ddc,6899,2.3,1.9,1.9,2.7,1.7,"{'chatty_score': 10.14, 'safety_score': 5.46, 'punctuality_score': 3.49, 'friendliness_score': 11.06, 'comfortibility_score': 3.7199999999999998}",25,11.06,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:32:18.821,4
64e887a74b6b0cea4cd2497e,1685,2.3,2.1,3.1,2.3,2.0,"{'chatty_score': 5.59, 'safety_score': 4.29, 'punctuality_score': 4.05, 'friendliness_score': 6.24, 'comfortibility_score': 3.23}",10,6.24,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:32:19.529,4
64e891434b6b0cea4cd276cf,13286,2.7,2.3,3.0,3.1,2.3,"{'chatty_score': 4.3100000000000005, 'safety_score': 4.24, 'punctuality_score': 3.21, 'friendliness_score': 5.61, 'comfortibility_score': 2.5}",10,5.61,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:32:35.607,4
